caption,image_id,funny_score
a group project that went surprisingly well for once…introducing the NEW Chipotle BBQ Quarter Pounder,mcdonaldscanada_314,1000
can confirm it's 10/10,mcdonaldscanada_315,0
Order fries with the app & you could win* a trip to try fries in another country!,mcdonaldscanada_316,0
"order fries in the app & u could win stylish travel gear!* i’m eyeing the headphones, wbu? 👀",mcdonaldscanada_317,0
happy Summer Drink Days,mcdonaldscanada_318,0
Summer Drink Days rlly is music to my ears,mcdonaldscanada_319,0
"tag urself, i’m Ronald’s bat in pic 3",mcdonaldscanada_320,1000
prepare to enter ur iced coffee era,mcdonaldscanada_321,0
keep ur eyes on the fries,mcdonaldscanada_322,0
consider this ur Mother's Day inspo,mcdonaldscanada_323,0
"idk about u, but i’m feeling MCHAPPYYYY!! thank you to everyone who celebrated with us today, we appreciate u.

it’s not too late to still support @rmhccanada and children’s charities across the country by ordering either at your local McD’s, on the app, or thru McDelivery! 

HAPPY #MCHAPPYDAY, CANADA! 🇨🇦✨",mcdonaldscanada_324,0
i gave @jaurjicomedy a taste of the new Confetti Cookie Dough McFlurry… and a confetti cannon… whats the worst that could happen?,mcdonaldscanada_325,0
how many times are u putting sweet n sour on this list?,mcdonaldscanada_326,0
"nbd but just staying cool n texting @simuliu. u can be a hero, too by supporting McHappy Day this May 10th when every",mcdonaldscanada_327,1000
here’s one for all the icons and legends,mcdonaldscanada_328,1000
"ok so i tried but i just can't keep this a secret anymore. @simuliu IS HELPING US CELEBRATE MCHAPPY DAY, THIS MAY 10TH!!! Any menu item purchased helps support @rmhccanada and local children's charities across Canada.",mcdonaldscanada_329,0
"find the different shade. if u can pass the lemon flavour, u have the eyes of our graphic designer.",mcdonaldscanada_330,1000
"“My first job ever was at this McDonalds” 🥺❤️

Find out what I and so many people long about working at @mcdonaldscanada by applying today and being part of the McFamily: https://careers.mcdonalds.ca/restaurant-jobs #teammcds",mcdonaldscanada_331,0
"i got Princess Apple Pie, wbu?",mcdonaldscanada_332,100
ngl i would prob finish the last one,mcdonaldscanada_333,0
"“dont u feel like the emojis r following u round the room?” - me, seeing these hanging in the Louvre",mcdonaldscanada_334,1000
🔥 NEW 2023 McHappy Day drip by @peacecollective,mcdonaldscanada_335,0
its the koala for me… but also may have just expensed that vintage keyboard 👀,mcdonaldscanada_336,1000
"brb, setting my monthly intentions",mcdonaldscanada_337,0
not supposed to show u guys the new McHappy Day merch but also its 🔥sooooo here u go @rmhccanada @peacecollective. it’s ,mcdonaldscanada_338,0
treats 4 my april bbs,mcdonaldscanada_339,1000
the guests are my beanie babies,mcdonaldscanada_340,1000
u cant hold a candle 2 my new aesthetic (unless ur literally holding a Cadbury Creme Egg® McFlurry candle from,mcdonaldscanada_341,0
no but literally EVERYONE is in this film,mcdonaldscanada_342,0
"for all u pickle stans, we made something so u never have to ask 4 extra again",mcdonaldscanada_343,0
srsly if u end up ordering ur usual after i made this i’ll be a little upset,mcdonaldscanada_344,100
have i gone… too far with my Cadbury Creme Egg McFlurry obsession? (the answer is no),mcdonaldscanada_345,0
i've written haikus and i wanna hear from you show me what you've got,mcdonaldscanada_346,1000
"if the McD’s Land characters were comedians, who’s show would u go 2 and why is it Grimace’s?",mcdonaldscanada_347,1000
ok if u’ve been sent this its ur duty to get one now,mcdonaldscanada_348,1000
a large fry and QPC to help me get over the jetlag,mcdonaldscanada_349,1000
the only awards that matter… lmk what u think,mcdonaldscanada_350,1000
where my March bbies @? i got some special cards just 4 u,mcdonaldscanada_351,1000
"this is not a drill… u've been hacking it and demanding it, but now it’s FINALLY here: the OFFICIAL Chicken Big Mac",mcdonaldscanada_352,0
"send me ur Big Mac inspired nails and I’ll ask my boss for a free Big Mac voucher just 4 you <3

#InspiredbyBigMac
@manisbymanu__",mcdonaldscanada_353,0
"dear hackers, i hear u… u can put down the buns on March 7, bcs the OFFICIAL CHICKEN BIG MAC will finally be here.",mcdonaldscanada_354,0
friendly reminder that ur never too old for a Happy Meal,mcdonaldscanada_355,0
my one goal in life is getting all of them in one trip 2 McD’s,mcdonaldscanada_356,1000
Made some extra rewarding McDeliveries with the McD’s app and some new pals. Check it out...SPOILER: u can order McDelivery on the McD’s app to get $0 delivery fee and MyMcDonald’s Rewards points on every order 💅🏻,mcdonaldscanada_357,0
this is how im using the new emojis - what have i missed?,mcdonaldscanada_358,1000
no one:,mcdonaldscanada_359,1000
"WE BEDAZZLED AN ENTIRE CAR to announce the launch of McDelivery in the @mcdonaldscanada app 💅 McDonald’s has always held a special place in my heart, a place my parents would bring me to celebrate when we were little and now to team up with them on this was a real full circle moment. Over 2 years ago I bedazzled a Happy Meal for @thebirdspapaya because at that time that’s how big Lemmie was in her tummy and now we’re out here doing full cars 😍

The McDonald’s app allows you to feel those same special feelings from the comfort of your home. Using the app allows you to earn points towards free McD’s - and more McDonald’s is a win win for all 👏 

Shout out to my team that helped build this one 

@rayyymadeit 
@maldrumm 
@jennvh 
@contentbysara 
@yas.artbyyas",mcdonaldscanada_360,0
I have been working on something very exciting with @mcdonaldscanada to celebrate the launch of McDelivery in their app ✨✨,mcdonaldscanada_361,0
ATTN! the Shamrock Shake is officially back and yes i legitimately blocked time off in my calendar for it (can’t leave,mcdonaldscanada_362,0
"imma try match making in the comments, whats ur order?",mcdonaldscanada_363,100
Big Mac fans go hard. nails. grills. u name it. they Big Mac It. swipe to see what Big Mac inspo looks like,mcdonaldscanada_364,0
the Big Mac love is so real rn. swipe to see how different creators took inspo from the Big Mac to do their thing & tag,mcdonaldscanada_365,0
"who’s a bigger McD’s stan, u or Ronald?",mcdonaldscanada_366,1000
help me with my research and tag me in a video showing me how u eat them,mcdonaldscanada_367,0
"ONE OF UR FAVE PARTS OF THE BIG MAC (the sauce, duh) HAS DROPPED AS A DIP CUP (for a limited time only)",mcdonaldscanada_368,0
if u heard me say im not hungry no u didnt,mcdonaldscanada_369,1000
i’ll go first; The Ba Da Ba Ba Ba’s with their Grammy award winning album “The Perfect Sauce Dip”,mcdonaldscanada_370,1000
send this to 3 feb babies in ur life or u'll have 10 years of ppl stealing ur last nugg,mcdonaldscanada_371,1000
im choosing the 2 spicy habanero dips but im quite thirsty,mcdonaldscanada_372,0
"i know a McD’s pickle when i see one
(and when i don’t 👀)

📸: @apriljuliancakes",mcdonaldscanada_373,100
yup u can order McDelivery on the McD’s app now & get pts on every order – u owe it to urself. and society obvs,mcdonaldscanada_374,1000
"2day feels like a cheese pun day, drop urs in the comments pls",mcdonaldscanada_375,1000
"my mom always wanted me have a career in journalism… pretty sure this counts?? (p.s. get ur waffle fries while u can, as they r only here for a limited time)",mcdonaldscanada_376,0
McD's but make it tumblr,mcdonaldscanada_377,1000
u can actually have both bcs they’re in restaurant 2day along with ranch AND ghost pepper dips. i manifested them into,mcdonaldscanada_378,0
"if u see a McMuffin it means ur funny, if u see a QPC it means ur good looking, and if u see a Big Mac then ur me",mcdonaldscanada_379,1000
"u, me and 2023 part 2",mcdonaldscanada_380,100
"u, me and 2023",mcdonaldscanada_381,100
k now this is the kind of news i like to see.. yes waffle fries are back!! (for a limited time!),mcdonaldscanada_382,0
"ok i’ve budgeted 4 the year, what do u guys think?",mcdonaldscanada_383,1000
"icymi spicy mcnuggets, waffle fries AND ranch dip are all available in restaurants now. so if ur resolution is to also",mcdonaldscanada_384,1000
does your NYD also look like this or?,mcdonaldscanada_385,1000
i like to dress up a lil for NYE wbu⁣,mcdonaldscanada_386,0
i am off so all posts until the new year will be scheduled. pls be kind to each other in my absence,mcdonaldscanada_387,0
theres something about midnight nuggets that just hit diff,mcdonaldscanada_388,0
"ICYM the last drop, this time the app team have gone rogue and have a contest 2 give away McNugget stockings (and u know",mcdonaldscanada_389,0
officially ready for the final on sunday but mainly for the meme opportunities,mcdonaldscanada_390,1000
the name Chris P just screams main character energy,mcdonaldscanada_391,0
i might be bias but these PJs are the best and u could win a pair urself if u go through the McD’s app ijs,mcdonaldscanada_392,0
i would like u 2 swipe on thru 2 c how u could level up ur sleepytime if u enter the contest thru our app - and lunch is,mcdonaldscanada_393,0
"Did you know that 1.5 million people visited a Food Bank this year? 

Now more than ever, our help is pivotal to those in need, yet money and donation isn’t always feasible for everyone. That’s why this year @mcdonaldscanada has put together The Giving Page and has committed to donating up to 500,000 meals to Food Banks Canada.

How you can help, for free it is simple - visit The Giving Page this year and every unique visit to the page = 1 Meal donated. 

So what are you waiting for? 
Click and Share thegivingpage.ca

Together, we’re capable of so much more! 

#TeamMcDs #ad",mcdonaldscanada_394,0
every visit to the link in our bio = a meal donated to a family in need at @foodbankscanada so tell every1 u know,mcdonaldscanada_395,0
@fifaworldcup thank u for the meme-ories,mcdonaldscanada_396,1000
is pie a carb? ,mcdonaldscanada_397,0
i like quality time wbu,mcdonaldscanada_398,100
i dont know who needs to hear this but the new carolina bbq quarter pounder is here and prob not named after ur friend,mcdonaldscanada_399,100
"ok who wants 2 win a trip 2 Negril, Jamaica??? imma need u 2 tag the person u’d take with u on ur trip in the comments,",mcdonaldscanada_400,0
send these to the december bb in ur life who always gets left out bc of the holidays,mcdonaldscanada_401,1000
tell me urs pls,mcdonaldscanada_402,100
Ok Canada... the final game requires undivided attention and @wendelishh asked 2 borrow Grimace after doing so well running this account so I‘ve loaned my purple buddy out (also bcs my boss was loving the takeover too much i was scared of being replaced),mcdonaldscanada_403,0
"December Drops r here, r u ready? every week u’ll be able to win something incredible (this week its a wearable blanket",mcdonaldscanada_404,0
idk which to pick except im pretty sure it wasnt 2020 bc you know… i just wanted 2 sleep. tell me urs & i might treat,mcdonaldscanada_405,0
Support your national team with your flag,mcdonaldscanada_406,0
the new Candy Cane Fudge McFlurry launched today and is literally the perfect treat to get u in the holiday spirit. yes,mcdonaldscanada_407,100
"it’s not what u can do 4 ur Grimace, its what ur Grimace can do 4 u",mcdonaldscanada_408,0
"those sesame seeds were giving “cake” for sure 🧐

📸: @apriljuliancakes",mcdonaldscanada_409,1000
wheres the Big Mac?,mcdonaldscanada_410,1000
dear this guy thank u 4 the meme content,mcdonaldscanada_411,1000
"ok the first Canada game is 2morrow so i am outtie 3000, bt leaving u in some v capable hands i promise #worldcup #fifa #mcdonalds",mcdonaldscanada_412,0
the heart wants what it wants,mcdonaldscanada_413,0
find ur way to the festive cup then tell me how many times you got tripped up. I might treat u for your effort,mcdonaldscanada_414,1000
im pretty sure ive nailed this bizniz jargon thing,mcdonaldscanada_415,1000
sooo I was looking at footage of the Spicy McCrispy and this happened…,mcdonaldscanada_416,1000
i’m def too hungry. swipe to see why.,mcdonaldscanada_417,1000
"pitching this 2 my boss, good idea or good idea?",mcdonaldscanada_418,1000
"just out here expanding ur vocab, what have i missed?",mcdonaldscanada_419,1000
"sometimes u need both, u know? these r available in restaurant rn so get urs and lmk how it goes – dms are open.",mcdonaldscanada_420,0
"i tried to pitch spicy content to my boss, this is how it went (it’s in restaurants today ur welcome)",mcdonaldscanada_421,1000
name me something better than a gallery of McDonald’s related artifacts… i’ll wait (but while i’m waiting visit the link to the AR experience in our bio),mcdonaldscanada_422,0
it’s the most wonderful time of the yeaaaaar!!,mcdonaldscanada_423,1000
"i am ready 4 halloween, what r u going as?",mcdonaldscanada_424,0
"tell me ur go-to, post trick-or-treating meal pls",mcdonaldscanada_425,0
PSA! Boo Buckets r officially back and available w every Happy Meal! only from oct 28-30 at participating restaurants. while quantities last.,mcdonaldscanada_426,0
"Mr. Monopoly is on the job, r u (collecting stickers)?",mcdonaldscanada_427,0
have u played Coast to Coast Monopoly yet? if so tell me ur meal in emojis,mcdonaldscanada_428,0
"the vibes are immaculate, which 1 r u?",mcdonaldscanada_429,1000
no need to stay up all night this one drops at lunch time,mcdonaldscanada_430,0
ok i FINALLY got the best dessert hacks on the menu! lemme know which is ur fave?,mcdonaldscanada_431,0
the best of the best are ready for u to try urself tmrw,mcdonaldscanada_432,0
ngl some of these were wild but i’ve got a few faves,mcdonaldscanada_433,0
tell me ur faves n why… GO,mcdonaldscanada_434,0
told u I was serious about ur dessert hacks,mcdonaldscanada_435,0
i just had to share,mcdonaldscanada_436,1000
dust off ur top hat. oct 4th the thrill returns,mcdonaldscanada_437,0
"**CONTEST CLOSED** 🚨GIVEAWAY ALERT 🚨 : this Halloween, Boo Buckets r BACK and u could be one of the first 2 get ur hands on them. For a chance to win* 1 of 2 prize packs including 4 iconic Boo Buckets PLUS a limited edition instant film camera and $100 McD’s gift card follow us and comment below! 👻

*No purch. necessary. Oct. 1-8/22. Cdn res. AOM+. 110 First Prizes (instant film camera & Film; 4 Boo Buckets; $100 McDonald’s Gift Card) (ARV $289.93 ea.) & 200 Second Prizes (4 Boo Buckets & $50 McDonald’s Gift Card) (ARV $58 ea.). Instagram, TikTok, Twitter or Facebook: (i) ensure account public; (ii) follow official McDonald’s account; (iii) comment on Contest-related post. Limit 1 entry. Random draw. STQ req’d. Link to rules in bio.",mcdonaldscanada_438,0
"i’m still trying to figure out how they got the chicken to look so crispy 🧐

📸 @apriljuliancakes",mcdonaldscanada_439,1000
and yes i did spend my entire afternoon trying to figure it out,mcdonaldscanada_440,1000
if ur not using the update for nuggies what r u even doing,mcdonaldscanada_441,1000
"some would say the new McCrispy is a masterpiece so.. here u go, a ✨masterpiece✨",mcdonaldscanada_442,1000
so this what my teacher meant by “u will need this later in life”,mcdonaldscanada_443,1000
yes im a professional thank u for asking,mcdonaldscanada_444,0
it only took me 3 seconds nbd,mcdonaldscanada_445,1000
"mercury is in retrograde yet again and i’m just here trying to offset the deficit in vibes, anyone else struggling?",mcdonaldscanada_446,0
Summer drink days is extended until September 26th – urrrrrr ✨welcome✨,mcdonaldscanada_447,0
brb ordering 20 PSLs bcs theyre back and im obsessed and thats ok,mcdonaldscanada_448,0
its national dog day so here are some v good boys n girls with some v subtle product placement,mcdonaldscanada_449,1000
the new McCrispy is good. so good we got the experts of crispy (and some third party non-Chris p's) to tell u...,mcdonaldscanada_450,0
"we recruited Chris Ps to try the new crispy chicken sandwich, the McCrispy. now the rest of u can get it (the sandwich,",mcdonaldscanada_451,1000
Chris P’s reporting for duty 🫡,mcdonaldscanada_452,1000
consider this my recruitment call for Chris P’s since our designers on vacation. tag a Chris P to dm me thx,mcdonaldscanada_453,1000
"if u find the hidden message then it means u have to do it…(until august 22nd, so get on it)",mcdonaldscanada_454,0
"ur sharing this food with ur crush, tag them to let them know",mcdonaldscanada_455,0
wbu?,mcdonaldscanada_456,1000
"u can keep 3, make it make sense",mcdonaldscanada_457,0
the last one can also happen if u eat ur McFlurry too quickly,mcdonaldscanada_458,1000
ok but shall i pout or smile?,mcdonaldscanada_459,0
tag the person these make u think of in the comments (yes u can tag urself),mcdonaldscanada_460,0
it’s wedding szn! r u or is someone u know finally getting married this year after having to cancel or postpone? let me,mcdonaldscanada_461,0
there r two types of people… which one r u?,mcdonaldscanada_462,0
"little miss is me, i am little miss",mcdonaldscanada_463,1000
"the great debate of 2022. also, we’re still celebrating #NationalFrenchFryDay and there’s just one week left to get ur free fries! available until July 27, only w the app.

(bc legal: limit one offer per customer. Minimum $1 pre-tax purchase required).",mcdonaldscanada_464,0
happy national ice cream day! all u need is a Vanilla Cone and rn on the app they’re just $1 + tax.,mcdonaldscanada_465,1000
"wow, that IS awesome #NationalFrenchFryDay",mcdonaldscanada_466,0
personally i’ll be poolside as much as possible but wyd?,mcdonaldscanada_467,0
is this thing back on???,mcdonaldscanada_468,1000
here to start an argument in the comments,mcdonaldscanada_469,0
does anyone know what the buttons are actually for????,mcdonaldscanada_470,0
when i told them the Grand Big Mac was going to “break the internet” i didn’t mean literally but ok,mcdonaldscanada_471,1000
"a Summer Drink Days appreciation post (and maybe a lil reminder to go try peach passionfruit, idk, i’m not ur mom)",mcdonaldscanada_472,0
it’s the fries dipped in sweet and sour sauce for me thx,mcdonaldscanada_473,0
"happy international dad jokes day, gimme ur best and worst.",mcdonaldscanada_474,1000
"oh, my two favourite things, excuse me while i immediately run to my local McD's",mcdonaldscanada_475,0
what r urs?,mcdonaldscanada_476,0
"🚨🚨🚨 summer lineup headliner announced!! 🚨🚨🚨 available for a limited time only! run, don’t walk @kitkatcanada",mcdonaldscanada_477,0
ok so we’ve got a new headliner for the summer line up this year… any guesses?,mcdonaldscanada_478,0
"my answer is 🤤, and sometimes 🤩",mcdonaldscanada_479,0
gotta say... i'm impressed,mcdonaldscanada_480,0
birthday parties and McDonald’s - name a more iconic duo. 55 years ago we opened our doors for the first time in Canada.,mcdonaldscanada_481,0
"cop the new Strawberry Glazed Li'L Donut, out now. it goes with everything, but that vanilla chai frappe hits diff",mcdonaldscanada_482,0
"Presenting: The Last Straw, an initiative focused on sustainability, and upcycling. When we turned our plastic straws into replicas of our trays, we asked a diverse group of Canadian and Indigenous artists to use the trays as canvases to portray their own styles of art. 

Meet @tierneymilne . Tierney wanted to work on The Last Straw with McDonald's Canada because she believes that times are changing, and that it’s respectful when brands take initiative and attach creative energy to something that’s not consumption based.",mcdonaldscanada_483,0
k but who made smoothing the wrapper out so satisfying??,mcdonaldscanada_484,0
"what's ur sign, bby?",mcdonaldscanada_485,1000
summer u have permission to start now,mcdonaldscanada_486,0
ur inspo for breakfast tm: it’s what i might call charCUTErie,mcdonaldscanada_487,0
"why does my ootd never look this good? cop the link in bio to try and rock a @peacecollective hoodie as well as @mariephilip's dog does (bonus, it helps support @rmhccanada)",mcdonaldscanada_488,1000
"that's a lot of burgers. thank u for all the restaurant dining, drive-thru snacking, McDelivery munching, and everything in between (yes i'm talking about the @peacecollective Merch - which SURPRISE, we’re extending the sale because you loved them so much). You came through to raise more than $5.7 million in support of @rmhccanada and local children’s charities. Click the link in our bio for more details ❤️💛
📷: @_kelseyscookies",mcdonaldscanada_489,0
#McHappyDay hits different with a soundtrack. have u had ur McHappy Day meal yet? thank u for the support!,mcdonaldscanada_490,0
it’s ESpresso not EXpresso #fyp #McDonalds,mcdonaldscanada_491,0
its not too late to get this ✨exclusive✨ McHappy Day merch by @peacecollective. ,mcdonaldscanada_492,0
"*CONTEST CLOSED* where’s the positivity? it’s here. today i’m launching the ✨Positive Energy Breakfast Club✨, a club that spreads positive energy all-day (just like our breakfast). we’re kicking off with a contest, and 5 people will win FREE breakfast for a year*. to enter, drop good vibes in the comments and use #PositiveEnergyContest.

 -----

*Open to Cdn res. who have reached age of majority with a public Instagram or public Twitter account. Contest begins at 9 a.m. ET on May 2/22,  and ends May 5/22 at 11:59 p.m. ET. Must follow @mcdonaldscanada on Instagram or Twitter and use #PositiveEnergyContest, or follow @mcdocanada on Instagram and use #ConcoursBonheurDeBonneHeure. Total of 5 prizes avail. each consisting of a McDonald’s Card awarded in one lump sum of $2,471.05 CAD, subject to the McDonald’s Card terms and conditions. Limit 1 entry/person, limit 1 prize/person or household address. Odds determined by number of Entries received. Skill-test req’d. Rules in bio.",mcdonaldscanada_493,1000
mark ur calendars! McHappy Day is May 11th 👀 every purchase u make on McHappy Day supports @rmhccanada families across,mcdonaldscanada_494,1000
k but i saved u a fry tho?,mcdonaldscanada_495,0
drop ur order in the comments @rmhccanada,mcdonaldscanada_496,0
"if u haven't picked up ur limited edition McHappy Day merch to support @rmhccanada families across Canada, what r u",mcdonaldscanada_497,0
"when i heard we were doing a merch shoot, u know i had to sneak in and get that EXCLUSIVE behind the scenes look for my besties @rmhccanada",mcdonaldscanada_498,0
DROPS TODAY! peep this limited edition merch line made by @peacecollective exclusively for McHappy Day. available now,mcdonaldscanada_499,0
"Waffle Fries r back for a limited time only starting TOMORROW…they’re like fries, but with even more dipability",mcdonaldscanada_500,1000
just a lil sneak peek at what we've been working on for McHappy Day. any guesses? @rmhccanada @peacecollective,mcdonaldscanada_501,0
"the ultimate ultimatums, which one would be a deal breaker for u?",mcdonaldscanada_502,0
that McNugget meal asmr tho,mcdonaldscanada_503,0
u had me at big mac brunch,mcdonaldscanada_504,0
do u know why Grimace chose #71? also let's take a moment to appreciate the kicks,mcdonaldscanada_505,0
aries why r u yelling?,mcdonaldscanada_506,1000
"as a gen z, i don’t really get it…but millennials i hope u enjoy these!",mcdonaldscanada_507,1000
use it in a sentence pls besties,mcdonaldscanada_508,1000
i don't know who needs to hear this but McDonald's Canada doesn't text,mcdonaldscanada_509,1000
we all have our fav hometown McD's. any guesses where this one is?,mcdonaldscanada_510,0
yes i do want fries w that,mcdonaldscanada_511,0
"the moment before the magic
Grimace shows up at ur pick-up game. wyd?",mcdonaldscanada_512,0
when McDonald's has 2X the points 👀🏎️💨 min. $1 pre-tax spend. limited time; CAN only. excludes delivery. app download an,mcdonaldscanada_513,1000
i also wanna know tbh,mcdonaldscanada_514,0
just gonna leave this here. #McDonaldsxRaptors (tap and turn ur phone for the full Grimace experience),mcdonaldscanada_515,0
Big Mac? not without Canadian beef farmers. ,mcdonaldscanada_516,0
did we invent a holiday about bag fries just so we can give u the joy of bag fries? 👀… happy Bag Fry-Day! 🍟  get a free,mcdonaldscanada_517,1000
made some cards for u to send to that one person u’d be willing to share a McNugget with. ,mcdonaldscanada_518,1000
"my new obsession, posting ur fry-art on a fry-day @sweetcreations.vanessa",mcdonaldscanada_519,1000
giving u all the tips for a successful vday,mcdonaldscanada_520,1000
this may be the single most important decision u make in ur life,mcdonaldscanada_521,0
"oh so u DRAW draw. ok, i see u @lilpumpsmith",mcdonaldscanada_522,100
we asked Twitter to name the next McFlurry flavour… these r the ones i’m pitching to my boss (not for real),mcdonaldscanada_523,0
"not a wordle, just my usual order",mcdonaldscanada_524,1000
i need ur help… someone has stolen the secret recipe for the Big Mac Sauce and my boss is freaking out. ,mcdonaldscanada_525,0
starting today and for the month of January ur medium coffee or tea is on us! thanks for everything u continue to do to,mcdonaldscanada_526,0
it’s a black-fry event. happy new years besties ,mcdonaldscanada_527,0
"on this page we usually say i'm lovin' it, but i just want to say i'm lovin u. with the year ending, i've been",mcdonaldscanada_528,0
we only bring this dishware out for ✨ special ✨ occasions... who else took up pottery this year? @annamayday,mcdonaldscanada_529,0
"**CONTEST CLOSED** GIVEAWAY ALERT! we appreciate u, so we’re making 50 ppl #MyMcDonaldsRewards points MILLIONAIRES*",mcdonaldscanada_530,0
"HYPOTHETICALLY...if u had 50 million MyMcDonald’s Rewards pts given to u by accounting, how would u get rid of them",mcdonaldscanada_531,0
tmrw is national cookie day. never been a better time to embrace cookies @rmhccanada 🍪 🍪 🍪 🍪 🍪 🍪,mcdonaldscanada_532,1000
free McDonald's 101: a presentation. i worked very hard on this,mcdonaldscanada_533,0
cold hands warm fries can’t lose ,mcdonaldscanada_534,0
@manisbymanu__ understood the assignment,mcdonaldscanada_535,0
lets hear what u got,mcdonaldscanada_536,0
"this one goes out to all my indecisive besties, comment urs below",mcdonaldscanada_537,100
...free McD’s (starting today),mcdonaldscanada_538,1000
*CONTEST CLOSED* CONTEST ALERT! hey besties this is just a reminder that we’re giving 150 lucky fans boxes of comfy,mcdonaldscanada_539,0
let’s give a warm welcome to the new MyMcDonald’s Rewards! starting November 16 u can earn points for free McDonald’s,mcdonaldscanada_540,0
*CONTEST CLOSED* CONTEST ALERT!!! 🚨🍟 it’s cozy szn and we’re giving away 150 boxes of swag so u can have the McD’s,mcdonaldscanada_541,0
"not all heroes wear capes, they wear top hats while delivering McD’s to u so u can get that last chance to play Monopoly",mcdonaldscanada_542,1000
just some post-halloween McD’s realness for ur TL ,mcdonaldscanada_543,1000
"the fit is scary, the moves...scarier. we spooked a few “lucky” people for Halloween, cause spooky szn.",mcdonaldscanada_544,1000
"felt spooky, might delete later (but swipe first)",mcdonaldscanada_545,1000
"asked my friends to draw Ronald McDonald from memory, this was the best of the bunch",mcdonaldscanada_546,1000
my boss wanted me to create content about that show i can’t name bc legal so here u go for ur next McDelivery order,mcdonaldscanada_547,0
this is my permanent face during Monopoly at McD’s szn,mcdonaldscanada_548,1000
fitting in the last outdoor hangs with the pals before it gets too cold to go outside for 8 months,mcdonaldscanada_549,0
thanksgiving got me thinking… is this a bar graph or pie chart? sound off in the comments,mcdonaldscanada_550,1000
futuristic McD’s 👽  6 points to the person who names the city where this restaurant is located 👇 (hint: i didn’t crop,mcdonaldscanada_551,0
get peelin’ Canada,mcdonaldscanada_552,1000
like this pic of a Filet-O-Fish so i know ur IG is working,mcdonaldscanada_553,0
"sometimes grimace takes this whip out for a spin, top down of course. 13 points to the first person who names the city",mcdonaldscanada_554,0
McCafé coffee appreciation thread👇  #nationalcoffeeday,mcdonaldscanada_555,0
making this one obvious for u 🎲🎩,mcdonaldscanada_556,1000
checking in with an icon on comic book day today .... @retrorebellionco,mcdonaldscanada_557,100
imagine searching “McD’s near me” and u roll up here. 10 points to the first person to name the canadian cities where,mcdonaldscanada_558,100
McDonald’s but make it ✨art✨ ,mcdonaldscanada_559,1000
it’s the McHappiest Day of the year! like this post if ur going to McD’s today #McHappyDay,mcdonaldscanada_560,0
i have it on good authority u can get a free cheeseburger on the mcd’s app (legal tells me i have to tell u it’s for new,mcdonaldscanada_561,1000
every order on McHappy Day supports @rmhccanada and families with sick children. it’s not hard to convince people this,mcdonaldscanada_562,0
"show us ur hearts, besties! when u visit us in restaurant before september 22 and donate $2 to @rmhccanada, we’ll give u",mcdonaldscanada_563,0
prepping for 10-hour study sessions at the library be like,mcdonaldscanada_564,1000
"golden arches, golden hour. 12 points to the first person who names the city where this restaurant is located 👇 ",mcdonaldscanada_565,0
it’s always “wyd” and not “will u marry me in the mcd’s drive-thru”,mcdonaldscanada_566,0
"secure the bag, then the backpack 🎒happy frosh week besties!",mcdonaldscanada_567,0
"september new year, new me (so don’t @ me, busy all day)",mcdonaldscanada_568,1000
here to drop some spicy news…. Spicy McNuggets are now in Canada 🔥🔥,mcdonaldscanada_569,0
brb adding these pics to a wedding vision board. congrats to Stephanie & Phil and Aline & Aaron—two amazing couples who,mcdonaldscanada_570,0
might retire on monday after i tell u what’s coming...,mcdonaldscanada_571,0
"happy dog day 🐾 u pull up to the mcD’s counter and this lil guy’s taking ur order, wyd",mcdonaldscanada_572,1000
"milk crate challenge, who u got?",mcdonaldscanada_573,0
sweet summer of ‘21 photo dump… you could win* a  merch kit like this when you order any Quarter Pounder on the,mcdonaldscanada_574,0
McFlurryPics.jpeg,mcdonaldscanada_575,1000
"a McSummer photo dump: we laughed, we vibed, we stole each other’s fries",mcdonaldscanada_576,0
"maple, bacon and some sweet new merch! a Maple BBQ & Bacon Quarter Pounder merch kit could be yours. order any Quarter Pounder with the McDonald’s app for a chance to win.*",mcdonaldscanada_577,1000
"growth is realizing, after a year apart, u miss ur friend stealing your fries #StealMyFries",mcdonaldscanada_578,0
"a match made in McDonald’s. from aug 17 - sept 6, we're giving away Maple BBQ & Bacon merch kits every week with the",mcdonaldscanada_579,0
what’s a couple of fries between friends? #StealMyFries,mcdonaldscanada_580,1000
"reading in the park, patiently waiting for someone to fall in love with me",mcdonaldscanada_581,0
when it’s been forever since your friend stole your fries. #StealMyFries,mcdonaldscanada_582,1000
"happy national cat day, comment as ur cat",mcdonaldscanada_583,1000
sun’s out buns out. how’s ur day going?,mcdonaldscanada_584,0
swipe for dark (dock) mode,mcdonaldscanada_585,1000
"couples who have mcd’s picnics together stay together, we don’t make the rules",mcdonaldscanada_586,0
"these menu hackers are playing chess, not checkers",mcdonaldscanada_587,0
"it may be tuesday, but forgetting ur drink on top of ur car has major monday energy",mcdonaldscanada_588,1000
"we asked u to invent a dipping sauce and u delivered… bout to pitch ur ideas to the boss, wish us luck",mcdonaldscanada_589,0
We’re saying #LoveEveryFry this National French Fry Day - what’s your fave?,mcdonaldscanada_590,0
welcome to McDonald’s may I take your order? (hint: it’s gonna be a Grand Big Mac) 📸 @beths_meals,mcdonaldscanada_591,0
